Season,Date,ConstructorName,Points
2016,2016-03-01,Sauber,0.0
2016,2016-04-01,Sauber,0.0
2016,2016-05-01,Sauber,0.0
2016,2016-06-01,Sauber,0.0
2016,2016-07-01,Sauber,0.0
2016,2016-08-01,Sauber,0.0
2016,2016-09-01,Sauber,0.0
2016,2016-10-01,Sauber,0.0
2016,2016-11-01,Sauber,2.0
2017,2017-03-01,Sauber,0.0
2017,2017-04-01,Sauber,0.0
2017,2017-05-01,Sauber,4.0
2017,2017-06-01,Sauber,1.0
2017,2017-07-01,Sauber,0.0
2017,2017-08-01,Sauber,0.0
2017,2017-09-01,Sauber,0.0
2017,2017-10-01,Sauber,0.0
2017,2017-11-01,Sauber,0.0
2018,2018-03-01,Sauber,0.0
2018,2018-04-01,Sauber,10.0
2018,2018-05-01,Sauber,1.0
2018,2018-06-01,Sauber,2.0
2018,2018-07-01,Sauber,5.0
2018,2018-08-01,Sauber,1.0
2018,2018-09-01,Sauber,8.0
2018,2018-10-01,Sauber,9.0
2018,2018-11-01,Sauber,12.0
2024,2024-03-01,Sauber,0.0
2024,2024-04-01,Sauber,0.0
2024,2024-05-01,Sauber,0.0
2024,2024-06-01,Sauber,0.0
2024,2024-07-01,Sauber,0.0
2024,2024-08-01,Sauber,0.0
2024,2024-09-01,Sauber,0.0
2024,2024-10-01,Sauber,0.0
2024,2024-11-01,Sauber,0.0
2024,2024-12-01,Sauber,4.0
2025,2025-03-01,Sauber,6.0
2025,2025-04-01,Sauber,0.0
2025,2025-05-01,Sauber,0.0
2025,2025-06-01,Sauber,20.0
2025,2025-07-01,Sauber,17.0
2025,2025-08-01,Sauber,8.0
1999,1999-03-01,BAR,0.0
1999,1999-04-01,BAR,0.0
1999,1999-05-01,BAR,0.0
1999,1999-06-01,BAR,0.0
1999,1999-07-01,BAR,0.0
1999,1999-08-01,BAR,0.0
1999,1999-09-01,BAR,0.0
1999,1999-10-01,BAR,0.0
2000,2000-03-01,BAR,4.0
2000,2000-04-01,BAR,2.0
2000,2000-05-01,BAR,0.0
2000,2000-06-01,BAR,0.0
2000,2000-07-01,BAR,6.0
2000,2000-08-01,BAR,0.0
2000,2000-09-01,BAR,5.0
2000,2000-10-01,BAR,3.0
2001,2001-03-01,BAR,0.0
2001,2001-04-01,BAR,7.0
2001,2001-05-01,BAR,5.0
2001,2001-06-01,BAR,0.0
2001,2001-07-01,BAR,4.0
2001,2001-08-01,BAR,0.0
2001,2001-09-01,BAR,1.0
2001,2001-10-01,BAR,0.0
2002,2002-03-01,BAR,0.0
2002,2002-04-01,BAR,0.0
2002,2002-05-01,BAR,0.0
2002,2002-06-01,BAR,0.0
2002,2002-07-01,BAR,5.0
2002,2002-08-01,BAR,0.0
2002,2002-09-01,BAR,2.0
2002,2002-10-01,BAR,0.0
2003,2003-03-01,BAR,2.0
2003,2003-04-01,BAR,4.0
2003,2003-05-01,BAR,5.0
2003,2003-06-01,BAR,2.0
2003,2003-07-01,BAR,1.0
2003,2003-08-01,BAR,1.0
2003,2003-09-01,BAR,3.0
2003,2003-10-01,BAR,8.0
2004,2004-03-01,BAR,9.0
2004,2004-04-01,BAR,18.0
2004,2004-05-01,BAR,19.0
2004,2004-06-01,BAR,12.0
2004,2004-07-01,BAR,18.0
2004,2004-08-01,BAR,7.0
2004,2004-09-01,BAR,22.0
2004,2004-10-01,BAR,14.0
2005,2005-03-01,BAR,0.0
2005,2005-04-01,BAR,0.0
2005,2005-05-01,BAR,0.0
2005,2005-06-01,BAR,0.0
2005,2005-07-01,BAR,20.0
2005,2005-08-01,BAR,4.0
2005,2005-09-01,BAR,9.0
2005,2005-10-01,BAR,5.0
1991,1991-03-01,Jordan,0.0
1991,1991-04-01,Jordan,0.0
1991,1991-05-01,Jordan,0.0
1991,1991-06-01,Jordan,8.0
1991,1991-07-01,Jordan,5.0
1991,1991-08-01,Jordan,0.0
1991,1991-09-01,Jordan,0.0
1991,1991-10-01,Jordan,0.0
1991,1991-11-01,Jordan,0.0
1992,1992-03-01,Jordan,0.0
1992,1992-04-01,Jordan,0.0
1992,1992-05-01,Jordan,0.0
1992,1992-06-01,Jordan,0.0
1992,1992-07-01,Jordan,0.0
1992,1992-08-01,Jordan,0.0
1992,1992-09-01,Jordan,0.0
1992,1992-10-01,Jordan,0.0
1992,1992-11-01,Jordan,1.0
1993,1993-03-01,Jordan,0.0
1993,1993-04-01,Jordan,0.0
1993,1993-05-01,Jordan,0.0
1993,1993-06-01,Jordan,0.0
1993,1993-07-01,Jordan,0.0
1993,1993-08-01,Jordan,0.0
1993,1993-09-01,Jordan,0.0
1993,1993-10-01,Jordan,3.0
1993,1993-11-01,Jordan,0.0
1994,1994-03-01,Jordan,3.0
1994,1994-04-01,Jordan,4.0
1994,1994-05-01,Jordan,4.0
1994,1994-06-01,Jordan,0.0
1994,1994-07-01,Jordan,3.0
1994,1994-08-01,Jordan,0.0
1994,1994-09-01,Jordan,6.0
1994,1994-10-01,Jordan,3.0
1994,1994-11-01,Jordan,5.0
1995,1995-03-01,Jordan,0.0
1995,1995-04-01,Jordan,0.0
1995,1995-05-01,Jordan,2.0
1995,1995-06-01,Jordan,10.0
1995,1995-07-01,Jordan,1.0
1995,1995-08-01,Jordan,1.0
1995,1995-09-01,Jordan,0.0
1995,1995-10-01,Jordan,7.0
1995,1995-11-01,Jordan,0.0
1996,1996-03-01,Jordan,0.0
1996,1996-04-01,Jordan,6.0
1996,1996-05-01,Jordan,2.0
1996,1996-06-01,Jordan,1.0
1996,1996-07-01,Jordan,5.0
1996,1996-08-01,Jordan,1.0
1996,1996-09-01,Jordan,5.0
1996,1996-10-01,Jordan,2.0
1997,1997-03-01,Jordan,0.0
1997,1997-04-01,Jordan,7.0
1997,1997-05-01,Jordan,1.0
1997,1997-06-01,Jordan,5.0
1997,1997-07-01,Jordan,4.0
1997,1997-08-01,Jordan,8.0
1997,1997-09-01,Jordan,8.0
1997,1997-10-01,Jordan,0.0
1998,1998-03-01,Jordan,0.0
1998,1998-04-01,Jordan,0.0
1998,1998-05-01,Jordan,0.0
1998,1998-06-01,Jordan,0.0
1998,1998-07-01,Jordan,3.0
1998,1998-08-01,Jordan,23.0
1998,1998-09-01,Jordan,5.0
1998,1998-11-01,Jordan,3.0
1999,1999-03-01,Jordan,6.0
1999,1999-04-01,Jordan,4.0
1999,1999-05-01,Jordan,6.0
1999,1999-06-01,Jordan,10.0
1999,1999-07-01,Jordan,8.0
1999,1999-08-01,Jordan,13.0
1999,1999-09-01,Jordan,10.0
1999,1999-10-01,Jordan,4.0
2000,2000-03-01,Jordan,7.0
2000,2000-04-01,Jordan,1.0
2000,2000-05-01,Jordan,1.0
2000,2000-06-01,Jordan,1.0
2000,2000-07-01,Jordan,1.0
2000,2000-08-01,Jordan,2.0
2000,2000-09-01,Jordan,4.0
2000,2000-10-01,Jordan,0.0
2001,2001-03-01,Jordan,5.0
2001,2001-04-01,Jordan,8.0
2001,2001-05-01,Jordan,0.0
2001,2001-06-01,Jordan,0.0
2001,2001-07-01,Jordan,2.0
2001,2001-08-01,Jordan,0.0
2001,2001-09-01,Jordan,4.0
2001,2001-10-01,Jordan,0.0
2002,2002-03-01,Jordan,0.0
2002,2002-04-01,Jordan,0.0
2002,2002-05-01,Jordan,4.0
2002,2002-06-01,Jordan,2.0
2002,2002-07-01,Jordan,0.0
2002,2002-08-01,Jordan,1.0
2002,2002-09-01,Jordan,0.0
2002,2002-10-01,Jordan,2.0
2003,2003-03-01,Jordan,0.0
2003,2003-04-01,Jordan,10.0
2003,2003-05-01,Jordan,1.0
2003,2003-06-01,Jordan,0.0
2003,2003-07-01,Jordan,0.0
2003,2003-08-01,Jordan,0.0
2003,2003-09-01,Jordan,2.0
2003,2003-10-01,Jordan,0.0
2004,2004-03-01,Jordan,0.0
2004,2004-04-01,Jordan,0.0
2004,2004-05-01,Jordan,2.0
2004,2004-06-01,Jordan,3.0
2004,2004-07-01,Jordan,0.0
2004,2004-08-01,Jordan,0.0
2004,2004-09-01,Jordan,0.0
2004,2004-10-01,Jordan,0.0
2005,2005-03-01,Jordan,0.0
2005,2005-04-01,Jordan,0.0
2005,2005-05-01,Jordan,0.0
2005,2005-06-01,Jordan,11.0
2005,2005-07-01,Jordan,0.0
2005,2005-08-01,Jordan,0.0
2005,2005-09-01,Jordan,1.0
2005,2005-10-01,Jordan,0.0
1985,1985-04-01,Minardi,0.0
1985,1985-05-01,Minardi,0.0
1985,1985-06-01,Minardi,0.0
1985,1985-07-01,Minardi,0.0
1985,1985-08-01,Minardi,0.0
1985,1985-09-01,Minardi,0.0
1985,1985-10-01,Minardi,0.0
1985,1985-11-01,Minardi,0.0
1986,1986-03-01,Minardi,0.0
1986,1986-04-01,Minardi,0.0
1986,1986-05-01,Minardi,0.0
1986,1986-06-01,Minardi,0.0
1986,1986-07-01,Minardi,0.0
1986,1986-08-01,Minardi,0.0
1986,1986-09-01,Minardi,0.0
1986,1986-10-01,Minardi,0.0
1987,1987-04-01,Minardi,0.0
1987,1987-05-01,Minardi,0.0
1987,1987-06-01,Minardi,0.0
1987,1987-07-01,Minardi,0.0
1987,1987-08-01,Minardi,0.0
1987,1987-09-01,Minardi,0.0
1987,1987-10-01,Minardi,0.0
1987,1987-11-01,Minardi,0.0
1988,1988-04-01,Minardi,0.0
1988,1988-05-01,Minardi,0.0
1988,1988-06-01,Minardi,1.0
1988,1988-07-01,Minardi,0.0
1988,1988-08-01,Minardi,0.0
1988,1988-09-01,Minardi,0.0
1988,1988-10-01,Minardi,0.0
1988,1988-11-01,Minardi,0.0
1989,1989-03-01,Minardi,0.0
1989,1989-04-01,Minardi,0.0
1989,1989-05-01,Minardi,0.0
1989,1989-06-01,Minardi,0.0
1989,1989-07-01,Minardi,3.0
1989,1989-08-01,Minardi,0.0
1989,1989-09-01,Minardi,2.0
1989,1989-10-01,Minardi,0.0
1989,1989-11-01,Minardi,1.0
1990,1990-03-01,Minardi,0.0
1990,1990-05-01,Minardi,0.0
1990,1990-06-01,Minardi,0.0
1990,1990-07-01,Minardi,0.0
1990,1990-08-01,Minardi,0.0
1990,1990-09-01,Minardi,0.0
1990,1990-10-01,Minardi,0.0
1990,1990-11-01,Minardi,0.0
1991,1991-03-01,Minardi,0.0
1991,1991-04-01,Minardi,3.0
1991,1991-05-01,Minardi,0.0
1991,1991-06-01,Minardi,0.0
1991,1991-07-01,Minardi,0.0
1991,1991-08-01,Minardi,0.0
1991,1991-09-01,Minardi,3.0
1991,1991-10-01,Minardi,0.0
1991,1991-11-01,Minardi,0.0
1992,1992-03-01,Minardi,0.0
1992,1992-04-01,Minardi,0.0
1992,1992-05-01,Minardi,0.0
1992,1992-06-01,Minardi,0.0
1992,1992-07-01,Minardi,0.0
1992,1992-08-01,Minardi,0.0
1992,1992-09-01,Minardi,0.0
1992,1992-10-01,Minardi,1.0
1992,1992-11-01,Minardi,0.0
1993,1993-03-01,Minardi,3.0
1993,1993-04-01,Minardi,2.0
1993,1993-05-01,Minardi,2.0
1993,1993-06-01,Minardi,0.0
1993,1993-07-01,Minardi,0.0
1993,1993-08-01,Minardi,0.0
1993,1993-09-01,Minardi,0.0
1993,1993-10-01,Minardi,0.0
1993,1993-11-01,Minardi,0.0
1994,1994-03-01,Minardi,0.0
1994,1994-04-01,Minardi,0.0
1994,1994-05-01,Minardi,3.0
1994,1994-06-01,Minardi,0.0
1994,1994-07-01,Minardi,2.0
1994,1994-08-01,Minardi,0.0
1994,1994-09-01,Minardi,0.0
1994,1994-10-01,Minardi,0.0
1994,1994-11-01,Minardi,0.0
1995,1995-03-01,Minardi,0.0
1995,1995-04-01,Minardi,0.0
1995,1995-05-01,Minardi,0.0
1995,1995-06-01,Minardi,0.0
1995,1995-07-01,Minardi,0.0
1995,1995-08-01,Minardi,0.0
1995,1995-09-01,Minardi,0.0
1995,1995-10-01,Minardi,0.0
1995,1995-11-01,Minardi,1.0
1996,1996-03-01,Minardi,0.0
1996,1996-04-01,Minardi,0.0
1996,1996-05-01,Minardi,0.0
1996,1996-06-01,Minardi,0.0
1996,1996-07-01,Minardi,0.0
1996,1996-08-01,Minardi,0.0
1996,1996-09-01,Minardi,0.0
1996,1996-10-01,Minardi,0.0
1997,1997-03-01,Minardi,0.0
1997,1997-04-01,Minardi,0.0
1997,1997-05-01,Minardi,0.0
1997,1997-06-01,Minardi,0.0
1997,1997-07-01,Minardi,0.0
1997,1997-08-01,Minardi,0.0
1997,1997-09-01,Minardi,0.0
1997,1997-10-01,Minardi,0.0
1998,1998-03-01,Minardi,0.0
1998,1998-04-01,Minardi,0.0
1998,1998-05-01,Minardi,0.0
1998,1998-06-01,Minardi,0.0
1998,1998-07-01,Minardi,0.0
1998,1998-08-01,Minardi,0.0
1998,1998-09-01,Minardi,0.0
1998,1998-11-01,Minardi,0.0
1999,1999-03-01,Minardi,0.0
1999,1999-04-01,Minardi,0.0
1999,1999-05-01,Minardi,0.0
1999,1999-06-01,Minardi,0.0
1999,1999-07-01,Minardi,0.0
1999,1999-08-01,Minardi,0.0
1999,1999-09-01,Minardi,1.0
1999,1999-10-01,Minardi,0.0
2000,2000-03-01,Minardi,0.0
2000,2000-04-01,Minardi,0.0
2000,2000-05-01,Minardi,0.0
2000,2000-06-01,Minardi,0.0
2000,2000-07-01,Minardi,0.0
2000,2000-08-01,Minardi,0.0
2000,2000-09-01,Minardi,0.0
2000,2000-10-01,Minardi,0.0
2001,2001-03-01,Minardi,0.0
2001,2001-04-01,Minardi,0.0
2001,2001-05-01,Minardi,0.0
2001,2001-06-01,Minardi,0.0
2001,2001-07-01,Minardi,0.0
2001,2001-08-01,Minardi,0.0
2001,2001-09-01,Minardi,0.0
2001,2001-10-01,Minardi,0.0
2002,2002-03-01,Minardi,2.0
2002,2002-04-01,Minardi,0.0
2002,2002-05-01,Minardi,0.0
2002,2002-06-01,Minardi,0.0
2002,2002-07-01,Minardi,0.0
2002,2002-08-01,Minardi,0.0
2002,2002-09-01,Minardi,0.0
2002,2002-10-01,Minardi,0.0
2003,2003-03-01,Minardi,0.0
2003,2003-04-01,Minardi,0.0
2003,2003-05-01,Minardi,0.0
2003,2003-06-01,Minardi,0.0
2003,2003-07-01,Minardi,0.0
2003,2003-08-01,Minardi,0.0
2003,2003-09-01,Minardi,0.0
2003,2003-10-01,Minardi,0.0
2004,2004-03-01,Minardi,0.0
2004,2004-04-01,Minardi,0.0
2004,2004-05-01,Minardi,0.0
2004,2004-06-01,Minardi,1.0
2004,2004-07-01,Minardi,0.0
2004,2004-08-01,Minardi,0.0
2004,2004-09-01,Minardi,0.0
2004,2004-10-01,Minardi,0.0
2005,2005-03-01,Minardi,0.0
2005,2005-04-01,Minardi,0.0
2005,2005-05-01,Minardi,0.0
2005,2005-06-01,Minardi,7.0
2005,2005-07-01,Minardi,0.0
2005,2005-08-01,Minardi,0.0
2005,2005-09-01,Minardi,0.0
2005,2005-10-01,Minardi,0.0
2000,2000-03-01,Jaguar,0.0
2000,2000-04-01,Jaguar,0.0
2000,2000-05-01,Jaguar,0.0
2000,2000-06-01,Jaguar,3.0
2000,2000-07-01,Jaguar,0.0
2000,2000-08-01,Jaguar,0.0
2000,2000-09-01,Jaguar,0.0
2000,2000-10-01,Jaguar,1.0
2001,2001-03-01,Jaguar,0.0
2001,2001-04-01,Jaguar,0.0
2001,2001-05-01,Jaguar,4.0
2001,2001-06-01,Jaguar,1.0
2001,2001-07-01,Jaguar,0.0
2001,2001-08-01,Jaguar,0.0
2001,2001-09-01,Jaguar,4.0
2001,2001-10-01,Jaguar,0.0
2002,2002-03-01,Jaguar,3.0
2002,2002-04-01,Jaguar,0.0
2002,2002-05-01,Jaguar,0.0
2002,2002-06-01,Jaguar,0.0
2002,2002-07-01,Jaguar,0.0
2002,2002-08-01,Jaguar,0.0
2002,2002-09-01,Jaguar,5.0
2002,2002-10-01,Jaguar,0.0
2003,2003-03-01,Jaguar,0.0
2003,2003-04-01,Jaguar,0.0
2003,2003-05-01,Jaguar,4.0
2003,2003-06-01,Jaguar,5.0
2003,2003-07-01,Jaguar,3.0
2003,2003-08-01,Jaguar,3.0
2003,2003-09-01,Jaguar,3.0
2003,2003-10-01,Jaguar,0.0
2004,2004-03-01,Jaguar,0.0
2004,2004-04-01,Jaguar,1.0
2004,2004-05-01,Jaguar,2.0
2004,2004-06-01,Jaguar,0.0
2004,2004-07-01,Jaguar,4.0
2004,2004-08-01,Jaguar,3.0
2004,2004-09-01,Jaguar,0.0
2004,2004-10-01,Jaguar,0.0
1997,1997-03-01,Prost,6.0
1997,1997-04-01,Prost,0.0
1997,1997-05-01,Prost,9.0
1997,1997-06-01,Prost,1.0
1997,1997-07-01,Prost,3.0
1997,1997-08-01,Prost,1.0
1997,1997-09-01,Prost,1.0
1997,1997-10-01,Prost,0.0
1998,1998-03-01,Prost,0.0
1998,1998-04-01,Prost,0.0
1998,1998-05-01,Prost,0.0
1998,1998-06-01,Prost,0.0
1998,1998-07-01,Prost,0.0
1998,1998-08-01,Prost,1.0
1998,1998-09-01,Prost,0.0
1998,1998-11-01,Prost,0.0
1999,1999-03-01,Prost,0.0
1999,1999-04-01,Prost,1.0
1999,1999-05-01,Prost,1.0
1999,1999-06-01,Prost,0.0
1999,1999-07-01,Prost,0.0
1999,1999-08-01,Prost,1.0
1999,1999-09-01,Prost,6.0
1999,1999-10-01,Prost,0.0
2000,2000-03-01,Prost,0.0
2000,2000-04-01,Prost,0.0
2000,2000-05-01,Prost,0.0
2000,2000-06-01,Prost,0.0
2000,2000-07-01,Prost,0.0
2000,2000-08-01,Prost,0.0
2000,2000-09-01,Prost,0.0
2000,2000-10-01,Prost,0.0
2001,2001-03-01,Prost,0.0
2001,2001-04-01,Prost,0.0
2001,2001-05-01,Prost,1.0
2001,2001-06-01,Prost,2.0
2001,2001-07-01,Prost,1.0
2001,2001-08-01,Prost,0.0
2001,2001-09-01,Prost,0.0
2001,2001-10-01,Prost,0.0
1978,1978-01-01,Arrows,0.0
1978,1978-03-01,Arrows,0.0
1978,1978-04-01,Arrows,1.0
1978,1978-05-01,Arrows,1.0
1978,1978-06-01,Arrows,6.0
1978,1978-07-01,Arrows,0.0
1978,1978-08-01,Arrows,0.0
1978,1978-09-01,Arrows,0.0
1978,1978-10-01,Arrows,3.0
1979,1979-01-01,Arrows,0.0
1979,1979-02-01,Arrows,0.0
1979,1979-03-01,Arrows,0.0
1979,1979-04-01,Arrows,0.0
1979,1979-05-01,Arrows,3.0
1979,1979-07-01,Arrows,1.0
1979,1979-08-01,Arrows,1.0
1979,1979-09-01,Arrows,0.0
1979,1979-10-01,Arrows,0.0
1980,1980-01-01,Arrows,1.0
1980,1980-03-01,Arrows,7.0
1980,1980-05-01,Arrows,3.0
1980,1980-06-01,Arrows,0.0
1980,1980-07-01,Arrows,0.0
1980,1980-08-01,Arrows,0.0
1980,1980-09-01,Arrows,0.0
1980,1980-10-01,Arrows,0.0
1981,1981-03-01,Arrows,4.0
1981,1981-04-01,Arrows,0.0
1981,1981-05-01,Arrows,6.0
1981,1981-06-01,Arrows,0.0
1981,1981-07-01,Arrows,0.0
1981,1981-08-01,Arrows,0.0
1981,1981-09-01,Arrows,0.0
1981,1981-10-01,Arrows,0.0
1982,1982-01-01,Arrows,0.0
1982,1982-03-01,Arrows,0.0
1982,1982-04-01,Arrows,0.0
1982,1982-05-01,Arrows,0.0
1982,1982-06-01,Arrows,2.0
1982,1982-07-01,Arrows,1.0
1982,1982-08-01,Arrows,2.0
1982,1982-09-01,Arrows,0.0
1983,1983-03-01,Arrows,3.0
1983,1983-04-01,Arrows,0.0
1983,1983-05-01,Arrows,1.0
1983,1983-06-01,Arrows,0.0
1983,1983-07-01,Arrows,0.0
1983,1983-08-01,Arrows,0.0
1983,1983-09-01,Arrows,0.0
1983,1983-10-01,Arrows,0.0
1984,1984-03-01,Arrows,1.0
1984,1984-04-01,Arrows,0.0
1984,1984-05-01,Arrows,2.0
1984,1984-06-01,Arrows,0.0
1984,1984-07-01,Arrows,0.0
1984,1984-08-01,Arrows,3.0
1984,1984-09-01,Arrows,0.0
1984,1984-10-01,Arrows,0.0
1985,1985-04-01,Arrows,0.0
1985,1985-05-01,Arrows,6.0
1985,1985-06-01,Arrows,0.0
1985,1985-07-01,Arrows,0.0
1985,1985-08-01,Arrows,3.0
1985,1985-09-01,Arrows,0.0
1985,1985-10-01,Arrows,4.0
1985,1985-11-01,Arrows,1.0
1986,1986-03-01,Arrows,0.0
1986,1986-04-01,Arrows,0.0
1986,1986-05-01,Arrows,0.0
1986,1986-06-01,Arrows,0.0
1986,1986-07-01,Arrows,0.0
1986,1986-08-01,Arrows,1.0
1986,1986-09-01,Arrows,0.0
1986,1986-10-01,Arrows,0.0
1987,1987-04-01,Arrows,0.0
1987,1987-05-01,Arrows,3.0
1987,1987-06-01,Arrows,1.0
1987,1987-07-01,Arrows,2.0
1987,1987-08-01,Arrows,1.0
1987,1987-09-01,Arrows,1.0
1987,1987-10-01,Arrows,3.0
1987,1987-11-01,Arrows,0.0
1988,1988-04-01,Arrows,3.0
1988,1988-05-01,Arrows,6.0
1988,1988-06-01,Arrows,0.0
1988,1988-07-01,Arrows,1.0
1988,1988-08-01,Arrows,3.0
1988,1988-09-01,Arrows,10.0
1988,1988-10-01,Arrows,0.0
1988,1988-11-01,Arrows,0.0
1989,1989-03-01,Arrows,2.0
1989,1989-04-01,Arrows,2.0
1989,1989-05-01,Arrows,0.0
1989,1989-06-01,Arrows,4.0
1989,1989-07-01,Arrows,1.0
1989,1989-08-01,Arrows,3.0
1989,1989-09-01,Arrows,0.0
1989,1989-10-01,Arrows,1.0
1989,1989-11-01,Arrows,0.0
1990,1990-03-01,Arrows,0.0
1990,1990-05-01,Arrows,2.0
1990,1990-06-01,Arrows,0.0
1990,1990-07-01,Arrows,0.0
1990,1990-08-01,Arrows,0.0
1990,1990-09-01,Arrows,0.0
1990,1990-10-01,Arrows,0.0
1990,1990-11-01,Arrows,0.0
1997,1997-03-01,Arrows,0.0
1997,1997-04-01,Arrows,0.0
1997,1997-05-01,Arrows,0.0
1997,1997-06-01,Arrows,0.0
1997,1997-07-01,Arrows,1.0
1997,1997-08-01,Arrows,6.0
1997,1997-09-01,Arrows,2.0
1997,1997-10-01,Arrows,0.0
1998,1998-03-01,Arrows,0.0
1998,1998-04-01,Arrows,0.0
1998,1998-05-01,Arrows,4.0
1998,1998-06-01,Arrows,0.0
1998,1998-07-01,Arrows,0.0
1998,1998-08-01,Arrows,2.0
1998,1998-09-01,Arrows,0.0
1998,1998-11-01,Arrows,0.0
1999,1999-03-01,Arrows,1.0
1999,1999-04-01,Arrows,0.0
1999,1999-05-01,Arrows,0.0
1999,1999-06-01,Arrows,0.0
1999,1999-07-01,Arrows,0.0
1999,1999-08-01,Arrows,0.0
1999,1999-09-01,Arrows,0.0
1999,1999-10-01,Arrows,0.0
2000,2000-03-01,Arrows,0.0
2000,2000-04-01,Arrows,0.0
2000,2000-05-01,Arrows,1.0
2000,2000-06-01,Arrows,2.0
2000,2000-07-01,Arrows,1.0
2000,2000-08-01,Arrows,0.0
2000,2000-09-01,Arrows,3.0
2000,2000-10-01,Arrows,0.0
2001,2001-03-01,Arrows,0.0
2001,2001-04-01,Arrows,0.0
2001,2001-05-01,Arrows,1.0
2001,2001-06-01,Arrows,0.0
2001,2001-07-01,Arrows,0.0
2001,2001-08-01,Arrows,0.0
2001,2001-09-01,Arrows,0.0
2001,2001-10-01,Arrows,0.0
2002,2002-03-01,Arrows,0.0
2002,2002-04-01,Arrows,1.0
2002,2002-05-01,Arrows,1.0
2002,2002-06-01,Arrows,0.0
2002,2002-07-01,Arrows,0.0
1986,1986-03-01,Benetton,1.0
1986,1986-04-01,Benetton,7.0
1986,1986-05-01,Benetton,0.0
1986,1986-06-01,Benetton,0.0
1986,1986-07-01,Benetton,0.0
1986,1986-08-01,Benetton,0.0
1986,1986-09-01,Benetton,2.0
1986,1986-10-01,Benetton,9.0
1987,1987-04-01,Benetton,2.0
1987,1987-05-01,Benetton,0.0
1987,1987-06-01,Benetton,0.0
1987,1987-07-01,Benetton,3.0
1987,1987-08-01,Benetton,10.0
1987,1987-09-01,Benetton,5.0
1987,1987-10-01,Benetton,2.0
1987,1987-11-01,Benetton,6.0
1988,1988-04-01,Benetton,0.0
1988,1988-05-01,Benetton,4.0
1988,1988-06-01,Benetton,8.0
1988,1988-07-01,Benetton,6.0
1988,1988-08-01,Benetton,4.0
1988,1988-09-01,Benetton,5.0
1988,1988-10-01,Benetton,10.0
1988,1988-11-01,Benetton,2.0
1989,1989-03-01,Benetton,4.0
1989,1989-04-01,Benetton,4.0
1989,1989-05-01,Benetton,3.0
1989,1989-06-01,Benetton,2.0
1989,1989-07-01,Benetton,4.0
1989,1989-08-01,Benetton,2.0
1989,1989-09-01,Benetton,3.0
1989,1989-10-01,Benetton,9.0
1989,1989-11-01,Benetton,8.0
1990,1990-03-01,Benetton,4.0
1990,1990-05-01,Benetton,6.0
1990,1990-06-01,Benetton,10.0
1990,1990-07-01,Benetton,11.0
1990,1990-08-01,Benetton,9.0
1990,1990-09-01,Benetton,7.0
1990,1990-10-01,Benetton,15.0
1990,1990-11-01,Benetton,9.0
1991,1991-03-01,Benetton,6.0
1991,1991-04-01,Benetton,0.0
1991,1991-05-01,Benetton,3.0
1991,1991-06-01,Benetton,12.0
1991,1991-07-01,Benetton,2.0
1991,1991-08-01,Benetton,7.0
1991,1991-09-01,Benetton,7.0
1991,1991-10-01,Benetton,0.0
1991,1991-11-01,Benetton,1.5
1992,1992-03-01,Benetton,7.0
1992,1992-04-01,Benetton,4.0
1992,1992-05-01,Benetton,14.0
1992,1992-06-01,Benetton,6.0
1992,1992-07-01,Benetton,18.0
1992,1992-08-01,Benetton,15.0
1992,1992-09-01,Benetton,13.0
1992,1992-10-01,Benetton,4.0
1992,1992-11-01,Benetton,10.0
1993,1993-03-01,Benetton,4.0
1993,1993-04-01,Benetton,8.0
1993,1993-05-01,Benetton,7.0
1993,1993-06-01,Benetton,6.0
1993,1993-07-01,Benetton,22.0
1993,1993-08-01,Benetton,13.0
1993,1993-09-01,Benetton,12.0
1993,1993-10-01,Benetton,0.0
1993,1993-11-01,Benetton,0.0
1994,1994-03-01,Benetton,10.0
1994,1994-04-01,Benetton,10.0
1994,1994-05-01,Benetton,26.0
1994,1994-06-01,Benetton,11.0
1994,1994-07-01,Benetton,10.0
1994,1994-08-01,Benetton,18.0
1994,1994-09-01,Benetton,2.0
1994,1994-10-01,Benetton,10.0
1994,1994-11-01,Benetton,6.0
1995,1995-03-01,Benetton,10.0
1995,1995-04-01,Benetton,7.0
1995,1995-05-01,Benetton,29.0
1995,1995-06-01,Benetton,2.0
1995,1995-07-01,Benetton,33.0
1995,1995-08-01,Benetton,13.0
1995,1995-09-01,Benetton,16.0
1995,1995-10-01,Benetton,37.0
1995,1995-11-01,Benetton,0.0
1996,1996-03-01,Benetton,9.0
1996,1996-04-01,Benetton,4.0
1996,1996-05-01,Benetton,5.0
1996,1996-06-01,Benetton,17.0
1996,1996-07-01,Benetton,12.0
1996,1996-08-01,Benetton,8.0
1996,1996-09-01,Benetton,10.0
1996,1996-10-01,Benetton,3.0
1997,1997-03-01,Benetton,10.0
1997,1997-04-01,Benetton,3.0
1997,1997-05-01,Benetton,4.0
1997,1997-06-01,Benetton,8.0
1997,1997-07-01,Benetton,21.0
1997,1997-08-01,Benetton,1.0
1997,1997-09-01,Benetton,15.0
1997,1997-10-01,Benetton,5.0
1998,1998-03-01,Benetton,4.0
1998,1998-04-01,Benetton,3.0
1998,1998-05-01,Benetton,9.0
1998,1998-06-01,Benetton,11.0
1998,1998-07-01,Benetton,5.0
1998,1998-08-01,Benetton,0.0
